Ref,Sex,AgeGroup,programme_code,CGPA,Semester1,Semester2,Semester3,Semester4,Semester5,Semester6,Semester7,Semester8,GRADUATED
STU5199,0,1,78,3,3,3,2,3,3,4,4,3,1
STU5190,0,1,41,3,3,3,3,4,3,4,3,4,1
STU5191,1,1,95,2,2,0,0,3,2,2,2,2,0
STU5192,1,1,19,3,2,2,2,3,3,3,3,3,1
STU5185,1,1,78,3,3,2,0,2,2,4,2,2,0
STU5175,1,1,19,3,2,2,2,2,3,2,2,3,0
STU5176,0,1,4,3,0,0,3,4,3,3,2,3,0
STU5180,1,1,2,2,2,2,0,3,3,2,0,0,0
STU5181,1,1,1,2,2,2,2,2,3,2,2,3,0
STU5182,1,1,5,3,3,3,2,4,3,2,2,2,0
STU5183,1,1,30,2,2,0,2,3,0,1,1,2,0
STU5164,1,1,96,3,3,2,2,3,3,5,3,3,1
STU5165,0,1,96,2,0,2,2,2,2,4,2,2,0
STU5166,0,1,25,2,0,3,2,2,1,3,1,0,0
STU5167,1,1,45,3,3,3,2,2,2,4,2,2,0
STU5168,1,1,41,3,3,4,3,3,3,4,2,3,1
STU5169,1,1,4,3,2,2,2,3,3,2,3,3,0
STU5170,0,1,41,3,2,3,3,3,3,4,2,3,1
STU5171,0,1,24,3,2,3,2,3,3,3,3,2,1
STU5172,0,1,95,2,0,0,2,2,2,3,2,3,0
STU5173,0,1,5,2,2,2,0,3,3,1,0,0,0
STU5161,0,1,1,2,2,2,2,2,2,2,3,3,0
STU5145,1,1,30,3,2,2,2,4,3,2,2,3,0
STU5158,1,1,1,3,2,3,3,2,2,2,3,3,1
STU5159,1,1,10,3,2,2,2,4,3,3,3,3,1
STU5147,0,1,41,3,2,3,3,3,3,4,2,3,1
STU5149,0,1,14,3,4,3,3,4,4,3,3,4,1
STU5150,0,1,4,3,3,2,1,3,4,2,3,2,0
STU5151,0,1,17,3,2,3,3,3,4,3,3,2,1
STU5152,1,1,25,3,2,2,2,3,2,4,2,3,1
STU5153,1,1,44,3,3,3,2,3,3,3,2,3,1
STU5154,1,1,89,4,4,4,3,4,3,5,3,4,1
STU5155,0,1,41,3,3,3,3,3,4,4,2,3,1
STU5128,1,1,9,3,0,0,0,0,4,3,2,2,0
STU5129,0,1,95,2,2,2,1,3,2,3,3,4,0
STU5124,1,1,42,3,3,3,3,4,3,3,3,3,1
STU5125,0,1,15,3,2,3,2,3,3,3,3,3,1
STU5126,1,1,5,2,2,2,0,3,4,2,0,2,0
STU5132,0,1,96,3,2,2,2,3,3,4,3,3,1
STU5133,0,1,96,3,3,2,2,2,3,4,3,3,1
STU5134,0,1,95,2,2,3,2,2,2,2,3,3,0
STU5135,0,1,97,3,3,3,2,3,3,3,3,2,1
STU5136,1,1,5,2,1,2,2,3,2,2,2,2,0
STU5138,1,1,1,2,2,3,2,2,2,2,3,2,0
STU5139,1,1,9,2,2,1,2,3,2,2,2,2,0
STU5140,0,1,2,3,3,2,2,3,4,2,3,3,1
STU5141,0,1,2,3,2,3,3,4,4,3,2,2,0
STU5142,1,1,42,3,3,3,3,4,3,3,2,3,1
STU5098,1,1,17,3,2,3,2,3,4,3,2,2,1
STU5120,0,1,9,3,3,2,2,3,2,3,2,3,1
STU5115,0,1,10,2,0,0,2,4,2,2,2,1,0
STU5116,1,1,9,2,0,0,2,3,2,3,0,0,0
STU5117,0,1,10,2,0,2,0,4,2,2,1,1,0
STU5118,1,1,9,3,0,0,3,4,2,3,2,2,0
STU5111,0,1,9,2,0,0,2,3,2,2,2,2,0
STU5112,1,1,9,3,2,1,2,4,2,3,2,3,0
STU5113,1,1,9,2,0,1,2,4,2,3,1,2,0
STU5105,1,1,10,4,3,4,3,5,4,3,3,4,1
STU5106,0,1,10,2,0,2,2,4,2,0,2,3,0
STU5107,0,1,10,3,3,2,0,4,2,2,2,4,1
STU5108,0,1,9,3,2,2,2,4,2,3,3,3,1
STU5103,0,1,10,3,2,2,0,5,3,3,3,4,0
STU5095,0,1,19,3,2,2,3,3,3,3,3,4,1
STU5096,0,1,15,3,2,3,2,3,3,3,3,4,1
STU5086,1,1,2,3,2,3,2,3,4,3,2,2,1
STU5087,1,1,42,3,3,3,3,4,4,4,2,4,1
STU5089,0,1,96,3,2,2,2,3,3,5,2,3,0
STU5090,1,1,29,2,3,2,2,2,2,2,2,3,0
STU5091,1,1,95,3,3,3,2,3,3,3,3,4,1
STU5092,0,1,97,3,2,3,2,3,3,4,2,3,1
STU5093,0,1,15,3,2,3,2,3,2,3,3,3,1
STU5082,0,1,15,3,3,4,3,3,3,4,4,4,1
STU5083,1,1,1,2,2,0,2,3,2,0,2,2,0
STU5084,0,1,15,2,2,3,2,3,2,2,2,3,0
STU5079,1,1,4,3,2,3,2,4,4,3,3,3,1
STU5080,0,1,14,3,2,2,3,3,4,3,3,3,1
STU5077,0,1,87,3,2,3,2,3,2,3,3,3,1
STU5071,1,1,77,3,2,2,0,3,3,5,2,3,0
STU5056,0,1,30,3,2,2,2,4,4,3,3,4,1
STU5038,0,1,96,2,1,2,2,2,3,4,1,2,0
STU5060,0,1,33,2,0,1,2,3,3,3,0,2,0
STU5061,0,1,33,3,2,0,2,3,3,3,2,3,0
STU5062,1,1,11,3,2,2,2,3,3,2,3,3,1
STU5063,0,1,14,3,2,2,2,3,4,4,3,3,0
STU5051,0,1,11,2,1,2,0,2,2,2,2,2,0
STU5052,0,1,16,2,1,0,2,0,2,2,2,2,0
STU5053,1,1,30,2,2,1,0,3,2,2,0,2,0
STU5047,1,1,41,3,3,3,3,3,3,3,2,3,1
STU5048,0,1,41,4,4,4,4,4,3,4,4,3,1
STU5049,1,1,14,3,3,2,3,3,3,3,4,4,1
STU5043,1,1,89,4,4,4,3,4,4,4,4,4,1
STU5036,0,1,98,3,4,3,0,3,3,3,3,3,0
STU5033,1,1,41,2,2,3,2,3,2,4,0,2,0
STU5034,1,1,42,3,4,3,2,3,3,4,3,4,1
STU5031,0,1,97,3,2,2,2,3,3,3,3,3,1
STU5027,0,1,17,3,3,2,2,3,3,2,2,3,1
STU5028,1,1,15,2,2,3,2,2,2,2,2,2,0
STU5024,1,1,42,2,3,2,1,3,2,3,1,2,0
STU5025,0,1,15,3,2,3,3,3,3,3,3,3,1
STU5017,1,1,1,3,2,2,2,2,3,3,2,3,0
STU5019,0,1,97,3,2,2,2,3,3,4,2,3,1
STU5020,1,1,2,3,3,4,2,3,4,3,3,3,1
STU5021,0,1,9,2,2,0,2,4,3,3,0,2,0
STU5022,1,1,2,4,4,4,3,3,4,3,4,4,1
STU5015,1,1,9,2,2,0,2,3,3,2,2,2,0
STU5013,1,1,1,2,2,3,2,2,0,2,0,1,0
STU5008,1,1,89,3,3,3,2,3,3,5,2,3,1
STU5009,1,1,42,3,3,3,3,3,3,4,3,3,1
STU5010,1,1,4,2,2,3,2,3,2,2,0,3,0
STU5011,0,1,1,2,2,2,2,2,2,2,2,2,0
STU5006,0,1,97,3,3,3,3,4,3,3,3,3,1
STU5004,0,1,42,4,4,4,3,4,3,4,4,4,1
STU7613,1,1,42,3,4,2,3,3,3,4,3,4,1
STU7614,0,1,17,2,2,0,2,2,2,2,3,3,0
STU7703,0,1,16,3,3,3,3,2,2,3,3,3,1
STU7698,0,1,97,2,2,2,2,2,3,3,2,2,0
STU7699,0,1,92,3,3,3,4,4,4,4,3,3,1
STU7700,1,1,5,3,3,2,3,4,3,3,2,2,0
STU7701,1,1,2,2,0,2,2,2,2,2,2,2,0
STU7687,1,1,14,3,3,3,3,4,0,0,3,3,1
STU7688,1,1,77,3,3,2,2,2,3,4,2,4,1
STU7689,1,1,18,3,2,2,2,3,3,3,3,4,1
STU7690,1,1,5,2,0,2,2,0,2,2,2,2,0
STU7691,0,1,1,2,2,2,2,2,2,2,3,3,0
STU7692,1,1,89,3,3,2,3,3,3,4,3,3,1
STU7693,0,1,17,2,0,0,2,2,3,2,2,3,0
STU7694,0,1,18,3,3,3,2,3,3,3,3,3,1
STU7695,1,1,42,3,3,2,2,2,2,3,3,3,1
STU7696,1,1,16,2,2,2,2,0,2,2,2,2,0
STU7658,1,1,5,1,0,3,0,1,2,2,0,0,0
STU7659,0,1,1,2,2,2,2,2,2,2,2,2,0
STU7660,0,1,30,2,2,2,2,2,2,3,2,2,0
STU7661,1,1,2,2,2,2,2,0,2,2,2,3,0
STU7662,0,1,16,2,2,3,2,2,2,3,2,2,0
STU7663,0,1,2,3,3,3,2,2,3,2,2,3,1
STU7664,1,1,15,2,2,2,0,2,0,3,2,0,0
STU7665,1,1,5,3,2,2,2,3,3,3,3,3,1
STU7666,0,1,17,3,3,3,3,3,4,3,4,3,1
STU7667,1,1,33,3,2,2,2,3,3,3,3,4,1
STU7668,1,1,89,3,3,3,2,3,3,4,3,3,1
STU7669,0,1,16,2,0,2,2,2,0,2,3,3,0
STU7670,0,1,2,2,2,2,2,2,2,2,3,2,0
STU7671,0,1,44,3,3,2,2,3,3,4,3,3,1
STU7672,1,1,98,4,4,4,4,4,4,3,4,4,1
STU7673,1,1,25,3,3,2,2,3,2,4,2,3,0
STU7674,0,1,77,3,3,2,0,2,2,4,2,3,1
STU7675,0,1,33,4,2,3,3,3,4,4,4,5,1
STU7676,0,1,15,3,3,3,2,2,2,3,2,3,0
STU7677,0,1,5,3,3,3,3,3,3,3,3,3,1
STU7678,1,1,41,3,4,2,3,3,3,3,3,3,1
STU7679,1,1,2,2,3,3,0,2,2,2,0,3,0
STU7680,0,1,25,3,2,2,2,2,2,5,2,3,0
STU7681,0,1,14,3,3,2,3,3,2,3,3,3,1
STU7682,0,1,19,3,2,2,2,3,3,3,2,3,0
STU7683,1,1,17,3,2,2,2,3,3,3,3,3,1
STU7684,0,1,2,3,3,3,2,3,3,3,3,3,1
STU7685,1,1,17,3,3,3,3,3,3,3,4,4,1
STU7649,0,1,98,4,4,4,3,4,4,4,3,3,1
STU7650,0,1,45,3,3,1,2,2,2,4,2,3,0
STU7651,0,1,97,3,3,3,3,3,2,3,3,3,1
STU7652,1,1,98,4,4,4,3,3,4,4,4,3,1
STU7653,0,1,87,3,2,2,3,3,3,3,3,3,1
STU7654,0,1,5,3,3,4,3,3,3,3,3,3,1
STU7655,0,1,2,2,2,2,1,2,0,2,0,3,0
STU7656,1,1,89,3,3,2,2,3,2,5,2,3,1
STU7616,1,1,85,2,0,2,2,2,2,3,2,3,0
STU7617,1,1,42,3,3,2,2,3,3,4,2,3,1
STU7618,0,1,2,2,0,2,0,2,3,0,0,0,0
STU7619,0,1,5,3,4,3,3,4,3,3,3,4,1
STU7621,1,1,19,2,0,2,0,2,2,2,3,3,0
STU7622,1,1,97,2,2,0,0,2,0,2,0,2,0
STU7623,0,1,5,2,0,2,2,1,2,0,3,3,0
STU7624,1,1,41,3,4,3,3,3,3,4,4,3,1
STU7625,0,1,97,4,3,3,4,3,4,5,4,4,1
STU7627,1,1,85,3,2,2,3,2,3,3,2,3,1
STU7628,1,1,41,3,3,2,3,2,3,5,2,4,1
STU7629,1,1,89,3,3,3,3,3,3,4,3,2,1
STU7630,0,1,97,3,4,3,3,3,3,3,3,3,1
STU7631,0,1,44,3,3,2,2,3,3,4,2,3,0
STU7632,1,1,19,3,2,2,2,3,3,3,3,3,1
STU7633,0,1,3,3,2,2,3,3,3,3,3,4,1
STU7634,0,1,45,3,3,2,3,3,3,4,3,3,1
STU7635,1,1,41,3,3,3,3,3,2,5,3,4,1
STU7636,1,1,5,4,4,4,4,5,4,5,5,5,1
STU7637,1,1,86,3,2,3,3,2,4,4,4,4,1
STU7638,0,1,17,3,3,3,3,3,4,3,4,3,1
STU7639,0,1,15,3,2,3,2,3,2,3,2,3,1
STU7640,1,1,17,3,2,3,3,3,3,3,3,3,1
STU7641,0,1,1,2,2,0,2,2,3,3,3,3,0
STU7642,0,1,87,2,2,2,2,2,2,3,3,2,0
STU7643,0,1,1,3,3,2,3,3,3,3,3,3,1
STU7644,1,1,17,3,2,2,2,2,3,3,3,4,1
STU7645,0,1,15,3,3,3,2,3,3,3,3,2,1
STU7646,1,1,42,3,4,3,3,3,3,4,2,3,1
STU7647,1,1,98,3,3,3,3,3,2,3,2,3,1
STU7544,1,1,2,1,0,2,0,2,0,1,2,2,0
STU7546,0,1,42,3,4,3,3,3,3,4,4,4,1
STU7547,0,1,97,3,3,3,3,3,2,4,3,3,1
STU7548,1,1,42,3,3,2,2,3,2,3,2,4,1
STU7549,1,1,17,2,2,2,2,0,2,0,2,2,0
STU7550,0,1,44,3,3,3,3,4,4,4,3,3,1
STU7551,0,1,24,2,2,2,2,3,3,2,2,2,0
STU7552,0,1,5,3,0,2,2,2,3,2,2,3,0
STU7553,0,1,17,3,2,2,3,2,3,3,3,3,1
STU7554,1,1,85,3,2,2,2,3,3,4,2,3,1
STU7555,1,1,45,3,4,2,3,3,3,4,3,4,1
STU7556,0,1,14,4,3,4,4,4,3,4,3,3,1
STU7557,1,1,96,3,3,3,2,3,2,3,2,3,1
STU7558,1,1,2,2,2,2,0,0,2,2,2,4,0
STU7558,1,1,2,2,2,2,0,0,2,2,2,4,0
STU7559,1,1,30,2,2,2,2,2,3,3,2,3,0
STU7560,0,1,25,3,3,3,3,3,3,4,3,3,1
STU7561,1,1,44,3,3,3,4,4,3,4,3,3,1
STU7562,1,1,17,3,2,2,2,2,3,2,4,3,1
STU7563,0,1,19,3,2,2,2,3,3,3,3,3,1
STU7564,0,1,96,3,3,3,3,3,2,3,2,3,1
STU7565,0,1,45,3,4,3,4,3,3,4,3,3,1
STU7566,0,1,19,3,2,0,2,2,3,3,2,3,0
STU7567,0,1,98,4,4,4,3,4,3,4,3,3,1
STU7568,1,1,89,4,4,3,3,4,4,5,3,4,1
STU7569,1,1,41,4,4,3,4,4,4,4,4,4,1
STU7570,0,1,2,4,4,3,4,3,5,4,4,4,1
STU7571,1,1,15,3,3,4,3,3,3,3,3,3,1
STU7572,0,1,97,3,3,2,3,2,3,4,3,3,1
STU7573,1,1,41,4,4,3,3,4,4,3,3,4,1
STU7574,1,1,44,3,3,2,2,3,2,4,2,3,0
STU7575,0,1,97,2,2,0,2,2,2,3,3,3,0
STU7576,1,1,5,2,2,0,1,3,1,2,0,3,0
STU7577,0,1,2,3,3,3,3,3,3,3,3,3,1
STU7578,1,1,18,2,2,2,2,2,2,2,2,3,0
STU7580,0,1,45,3,3,3,2,3,3,4,3,3,1
STU7581,0,1,18,3,3,2,2,3,4,3,3,3,1
STU7582,0,1,17,3,2,2,2,3,3,3,4,4,1
STU7583,0,1,45,3,3,2,4,3,4,4,4,4,1
STU7584,1,1,4,2,2,2,0,2,0,2,0,2,0
STU7585,0,1,86,3,2,3,4,3,4,4,4,3,1
STU7586,1,1,5,2,0,0,3,3,2,2,1,0,0
STU7587,1,1,17,3,3,3,3,3,3,3,2,3,1
STU7588,1,1,42,3,4,3,3,3,3,4,3,4,1
STU7589,1,1,5,4,3,4,3,4,4,4,4,5,1
STU7590,0,1,3,3,2,3,3,3,3,3,2,3,1
STU7591,1,1,16,2,2,3,2,0,2,2,2,3,0
STU7592,1,1,15,3,2,3,2,3,2,3,3,3,1
STU7593,1,1,5,3,2,3,2,3,3,3,3,4,0
STU7594,0,1,1,3,2,2,2,2,3,2,3,2,1
STU7595,1,1,14,2,3,2,2,2,2,2,3,3,0
STU7596,1,1,78,3,3,3,2,2,2,4,3,3,0
STU7597,1,1,17,3,2,2,3,3,3,3,3,3,1
STU7598,1,1,3,3,1,0,2,3,3,3,3,3,0
STU7599,1,1,5,3,3,4,3,3,4,3,4,4,1
STU7600,1,1,98,3,4,3,3,3,3,4,3,3,1
STU7601,0,1,29,3,3,3,3,3,4,3,4,4,1
STU7602,0,1,97,3,3,2,3,3,3,5,4,4,1
STU7603,0,1,86,4,3,4,4,3,4,4,4,4,1
STU7604,1,1,5,3,1,2,2,2,2,3,4,3,0
STU7605,0,1,4,3,2,2,3,3,4,3,3,3,1
STU7606,1,1,89,3,4,3,3,3,4,4,3,3,1
STU7607,1,1,86,3,2,3,3,2,3,3,3,4,1
STU7608,1,1,44,2,3,2,2,3,2,4,1,3,0
STU7609,1,1,1,3,2,2,2,3,3,2,2,3,1
STU7610,0,1,5,3,3,4,3,3,3,3,2,3,1
STU7708,1,1,2,2,2,2,2,2,0,1,3,2,0
STU7709,0,1,45,4,4,3,4,3,4,4,3,4,1
STU7714,1,1,14,3,3,3,3,3,3,3,3,4,1
STU7715,0,1,97,3,3,3,3,3,2,4,3,2,0
STU7716,1,1,11,2,1,0,2,2,3,0,0,2,0
STU7718,1,1,2,2,2,3,2,3,3,2,3,2,0
STU7719,1,1,15,2,0,2,2,0,2,2,2,2,0
STU7723,0,1,2,2,2,2,1,2,2,3,2,2,0
STU7724,1,1,95,3,2,2,2,3,3,3,3,3,1
STU7725,0,1,89,2,3,2,2,2,3,4,0,2,0
STU7740,1,1,41,3,3,3,3,3,3,4,4,4,1
STU7741,1,1,25,2,3,2,0,3,2,3,1,2,0
STU7742,1,1,44,3,4,3,2,3,3,3,2,4,1
STU7743,0,1,41,3,2,2,3,3,2,3,4,3,1
STU7744,0,1,1,2,2,0,0,2,2,2,2,2,0
STU7745,1,1,17,3,2,3,2,2,2,3,3,3,1
STU7746,1,1,41,3,3,3,3,3,2,4,3,3,1
STU7747,1,1,1,2,2,0,2,2,2,2,2,3,0
STU7748,0,1,17,3,4,3,3,4,3,4,4,4,1
STU7749,0,1,5,2,3,2,2,2,3,2,3,2,0
STU7750,1,1,1,2,2,2,2,2,2,0,2,0,0
STU7751,0,1,96,3,3,3,3,3,3,4,3,3,1
STU7752,0,1,1,3,2,3,2,3,3,3,3,3,1
STU7753,0,1,17,3,3,3,3,2,3,3,3,2,0
STU7754,1,1,30,2,2,2,0,2,2,2,2,3,0
STU7755,0,1,19,2,2,0,2,2,2,3,3,3,0
STU7756,0,1,89,3,4,3,2,2,3,5,0,3,1
STU7711,0,1,79,2,3,2,2,2,2,4,2,3,0
STU7712,0,1,1,3,2,3,3,3,4,3,4,3,1
STU7728,0,1,87,3,2,3,2,2,3,3,2,3,1
STU7731,0,1,15,2,2,3,2,3,2,3,3,2,0
STU7732,1,1,2,2,0,2,2,2,0,2,2,3,0
STU7733,1,1,2,3,2,2,2,2,3,3,2,3,1
STU7758,1,1,41,3,4,3,3,3,3,4,3,3,1
STU7759,0,1,3,3,3,3,3,3,4,3,3,3,1
STU7760,1,1,98,3,4,4,3,3,4,4,2,3,1
STU7761,0,1,45,4,4,5,4,4,4,3,4,4,1
STU7762,0,1,19,3,3,2,3,3,3,3,3,3,1
STU7763,0,1,14,4,4,3,3,4,4,4,4,4,1
STU7764,0,1,45,4,3,3,4,4,4,4,4,4,1
STU7765,1,1,85,4,3,3,4,3,4,4,3,4,1
STU7766,0,1,87,2,2,2,0,2,2,3,2,4,0
STU7767,1,1,2,2,2,2,3,2,1,0,2,2,0
STU7769,1,1,87,2,2,0,0,2,2,2,2,3,0
STU7770,1,1,41,3,3,3,2,3,2,4,2,3,1
STU7771,0,1,1,3,2,2,2,3,2,3,3,3,1
STU7772,1,1,1,2,2,2,2,2,0,2,2,2,0
STU7737,0,1,15,2,2,0,2,2,2,2,3,2,0
STU7738,0,1,41,3,4,2,2,2,2,4,2,3,1
STU7774,0,1,2,2,2,2,2,2,0,3,2,2,0
STU7776,1,1,30,2,2,0,2,2,2,2,2,2,0
STU7777,0,1,1,2,2,2,0,2,0,2,2,2,0
STU7778,1,1,5,3,3,3,3,3,2,2,2,2,1
STU7779,0,1,94,3,3,3,3,4,3,3,3,3,1
STU7780,1,1,87,2,2,2,0,2,0,2,2,1,0
STU7781,0,1,41,3,3,3,3,3,3,4,2,3,1
STU7782,1,1,97,3,3,3,3,3,3,4,3,3,1
STU7865,0,1,1,3,3,3,3,3,3,3,4,3,1
STU7866,0,1,97,3,3,3,3,3,4,0,3,3,1
STU7867,1,1,17,2,2,2,2,0,2,2,3,2,0
STU7868,1,1,5,3,3,3,3,3,3,3,2,3,1
STU7869,1,1,86,3,3,3,4,3,3,3,3,3,1
STU7870,0,1,19,2,2,2,2,2,2,3,3,3,0
STU7871,0,1,44,3,3,3,2,3,2,3,2,3,1
STU7872,0,1,96,3,3,2,2,2,2,3,3,3,1
STU7873,1,1,41,3,4,3,3,3,3,4,3,3,1
STU7874,1,1,25,3,3,3,0,3,2,4,2,2,0
STU7875,0,1,1,3,2,3,2,3,3,3,3,3,1
STU7876,1,1,2,2,3,3,2,3,2,2,2,2,0
STU7877,0,1,2,3,3,3,2,3,3,3,2,3,0
STU7878,1,1,30,2,2,0,0,2,2,2,0,2,0
STU7879,0,1,89,3,2,3,2,3,3,4,3,3,1
STU7880,0,1,17,3,3,2,3,2,3,2,3,2,1
STU7881,0,1,1,2,1,0,2,0,2,0,2,0,0
STU7882,0,1,42,3,4,3,3,3,3,4,3,4,1
STU7883,0,1,17,2,2,0,2,0,3,2,3,2,0
STU7884,1,1,30,2,2,0,2,2,2,2,2,2,0
STU7885,1,1,42,3,3,2,2,2,2,3,2,3,0
STU7886,1,1,19,3,3,2,3,3,3,3,3,2,1
STU7887,0,1,41,3,3,3,3,3,4,4,3,4,1
STU7888,1,1,98,4,4,4,3,3,4,4,3,3,1
STU7889,0,1,86,3,3,3,3,3,4,3,3,4,1
STU7890,0,1,25,3,3,3,2,2,2,4,3,2,1
STU7891,1,1,42,2,3,2,2,2,2,3,1,0,0
STU7892,1,1,5,3,3,2,3,4,4,3,3,3,1
STU7893,0,1,29,3,3,3,2,3,3,3,4,3,1
STU7894,0,1,1,3,2,2,2,3,2,3,2,3,1
STU7895,0,1,18,3,2,2,3,3,3,3,3,4,1
STU7896,0,1,97,3,3,2,2,3,3,4,3,3,1
STU7897,1,1,44,2,2,3,2,2,2,3,2,0,0
STU7898,0,1,16,1,2,2,0,0,2,0,2,1,0
STU7899,1,1,1,3,2,2,2,3,3,3,3,3,1
STU7900,0,1,5,3,3,3,3,3,3,3,3,4,1
STU7901,0,1,42,3,3,3,2,3,3,4,2,3,1
STU7902,1,1,42,3,3,3,3,3,2,3,2,3,1
STU7903,1,1,15,2,2,2,2,2,2,3,2,3,0
STU7904,0,1,2,3,3,3,3,2,3,2,3,3,1
STU7905,0,1,17,2,0,0,2,2,0,2,2,3,0
STU7906,0,1,15,3,2,3,2,3,2,3,0,3,0
STU7907,0,1,15,3,2,3,2,3,3,4,3,3,1
STU7908,0,1,17,2,3,2,2,2,2,0,2,2,0
STU7909,0,1,15,3,2,3,3,3,3,3,3,4,0
STU7910,1,1,30,2,3,0,0,2,2,2,1,2,0
STU7911,0,1,96,3,3,3,2,3,2,3,3,3,1
STU7912,0,1,89,3,3,3,3,3,3,3,3,3,1
STU7913,0,1,2,3,4,3,3,4,3,3,3,3,1
STU7914,0,1,96,3,3,3,3,3,3,4,3,3,1
STU7915,0,1,33,2,0,2,0,2,2,3,2,3,0
STU7916,1,1,42,3,3,3,2,3,3,4,2,3,1
STU7917,1,1,19,2,3,2,2,2,2,3,2,3,0
STU7918,0,1,33,2,2,2,2,2,2,3,2,3,0
STU7920,0,1,89,4,4,4,3,4,4,4,4,4,1
STU7921,0,1,15,3,3,2,3,2,3,3,2,3,0
STU7922,0,1,2,2,4,2,2,4,2,2,2,2,0
STU7923,1,1,17,2,2,2,2,2,3,2,3,2,0
STU7924,0,1,5,3,2,3,4,3,3,2,3,4,1
STU7925,1,1,85,3,3,2,2,3,3,3,3,3,1
STU7926,1,1,44,3,3,3,2,3,2,4,3,3,1
STU7927,1,1,25,3,2,3,2,2,2,4,3,3,1
STU7928,0,1,42,3,3,3,3,2,2,4,3,3,1
STU7929,0,1,30,4,3,4,3,4,4,4,3,4,1
STU7784,1,1,19,3,3,3,3,3,3,3,3,3,1
STU7785,1,1,98,3,3,3,3,3,3,4,2,3,1
STU7786,0,1,14,4,3,3,3,4,4,4,4,5,1
STU7787,0,1,1,3,3,3,3,3,3,3,2,3,1
STU7788,0,1,44,3,4,3,2,2,3,3,3,3,1
STU7789,0,1,17,3,3,3,3,3,3,3,3,3,1
STU7790,1,1,17,2,3,2,2,2,2,3,2,2,0
STU7791,0,1,14,3,3,3,3,3,3,3,3,3,1
STU7792,0,1,96,2,2,0,2,2,1,4,2,2,0
STU7793,0,1,1,3,2,2,2,2,3,3,3,3,0
STU7794,0,1,16,3,2,3,2,0,2,3,3,3,0
STU7795,1,1,42,2,2,2,2,2,2,3,1,3,0
STU7796,1,1,17,2,2,2,2,2,3,3,3,2,0
STU7797,1,1,17,3,2,2,3,2,3,2,3,3,1
STU7798,0,1,19,2,2,2,2,2,2,2,2,3,0
STU7799,0,1,15,2,2,2,2,2,2,3,2,2,0
STU7800,1,1,19,3,2,2,2,3,3,3,3,3,1
STU7801,1,1,17,2,2,0,2,1,2,3,2,2,0
STU7801,1,1,17,2,2,0,2,1,2,3,2,2,0
STU7802,0,1,98,3,4,3,4,3,4,3,3,4,1
STU7803,1,1,3,3,2,2,2,3,2,3,2,3,1
STU7804,1,1,1,3,3,2,3,3,2,3,3,3,1
STU7805,1,1,41,3,4,3,3,3,2,3,3,3,1
STU7806,0,1,98,3,4,3,4,3,3,3,2,3,1
STU7807,1,1,98,2,3,3,2,0,2,2,0,2,0
STU7808,1,1,18,2,2,0,0,2,2,2,2,2,0
STU7809,1,1,44,3,3,3,2,2,2,3,0,2,0
STU7810,1,1,29,3,3,2,2,2,3,2,3,3,1
STU7811,1,1,85,2,2,2,2,2,2,2,0,2,0
STU7812,1,1,17,4,4,4,3,4,3,4,4,3,1
STU7813,1,1,1,2,2,2,2,2,3,2,2,2,0
STU7814,1,1,1,3,3,2,3,3,3,2,3,3,1
STU7815,1,1,41,3,3,2,2,2,2,4,2,3,0
STU7816,1,1,17,2,2,0,2,0,3,2,2,2,0
STU7817,0,1,5,3,3,3,3,3,3,3,3,4,1
STU7819,0,1,17,2,2,2,2,1,0,2,2,2,0
STU7820,1,1,5,3,3,3,3,2,3,3,2,3,0
STU7821,1,1,1,2,2,2,0,2,2,2,2,3,0
STU7822,1,1,77,3,3,2,1,2,0,0,4,0,0
STU7823,1,1,2,2,2,2,2,3,2,2,2,2,0
STU7824,1,1,41,3,4,3,3,3,4,4,3,3,1
STU7825,0,1,17,3,3,3,3,3,2,3,3,2,1
STU7826,1,1,3,2,0,2,0,2,0,4,2,2,0
STU7827,1,1,14,3,3,3,3,4,3,3,4,4,1
STU7828,0,1,16,2,2,2,0,2,2,2,2,2,0
STU7829,0,1,17,2,2,2,2,0,3,2,3,3,0
STU7830,0,1,15,3,2,2,2,3,3,3,2,3,0
STU7831,1,1,1,3,3,3,3,3,3,4,3,4,1
STU7832,1,1,5,3,3,3,3,2,2,2,3,0,0
STU7833,1,1,15,2,2,2,2,2,2,3,2,3,0
STU7834,0,1,33,3,2,2,2,3,2,3,3,3,0
STU7835,0,1,2,2,2,2,2,2,2,0,2,0,0
STU7836,1,1,25,3,3,3,3,3,2,3,3,3,1
STU7837,1,1,44,2,2,2,2,2,2,3,3,2,0
STU7838,1,1,44,2,3,2,0,2,2,3,2,2,0
STU7839,1,1,42,3,3,4,4,3,3,4,3,3,1
STU7840,0,1,97,3,3,3,2,2,2,4,3,2,1
STU7841,0,1,17,3,2,3,3,3,3,3,3,4,1
STU7842,1,1,17,3,3,3,2,3,2,3,3,2,1
STU7843,1,1,17,2,0,0,2,2,3,3,3,2,0
STU7852,1,1,17,2,3,2,2,2,2,2,2,2,0
STU7853,1,1,33,2,0,2,0,2,2,2,2,3,0
STU7854,1,1,1,2,2,0,0,2,2,2,2,2,0
STU7855,1,1,87,2,2,2,0,2,2,2,2,2,0
STU7856,1,1,15,2,2,2,2,2,2,3,2,3,0
STU7857,0,1,89,3,3,3,3,3,3,3,3,3,1
STU7858,1,1,98,3,4,3,3,3,3,3,2,3,1
